,id_municipio,pib,va_agropecuaria,va_industria,va_servicos,va_adespss
4706,4305173,183456633,49655751,9212743,52235995,61740826
4707,4305207,774031222,49345507,56103123,425814963,79330164
4708,4305306,462559288,185785944,32440080,159301264,54620520
4709,4305355,1376933220,24371832,577040169,417530953,208408132
4710,4305371,92132370,46337059,2503900,18806588,20973093
4711,4305405,203792201,119348156,8308491,46790807,23935144
4712,4305439,381741168,20045434,115043063,171171994,39916209
4713,4305447,114679832,55595606,3996374,18340515,33341380
4714,4305454,308044558,11439257,19812201,150645676,108910115
4715,4305504,151032688,57260886,11400152,45235120,27120651
4716,4305587,65607678,22801293,6982061,14258382,18384192
4717,4305603,194488435,91536474,8295274,57271746,24774657
4718,4305702,372473890,124542264,50154442,124971946,42248399
4719,4305801,324561158,62622413,29955393,150530383,55522507
4720,4305835,39763608,19422611,1202062,6101838,11946732
4721,4305850,108687992,57303826,4158654,23708994,18301968
4722,4305871,125302337,45424285,10499357,39624101,21137812
4723,4305900,302720988,130106518,13947565,100586975,41162977
4724,4305934,42369882,17784214,4026819,6910082,12222045
4725,4305959,157403004,27529527,60385060,35567160,24183392
4726,4305975,220346103,132386110,12862863,44014993,23426893
4727,4306007,377104784,97492116,37221485,142526724,73520017
4728,4306056,201516433,72592816,10965022,61731997,44830822
4729,4306072,66115614,34222212,1696154,10249562,18533306
4730,4306106,3790617768,345953668,325027763,2237180693,319839368
4731,4306130,88539420,42312288,3309460,22690967,15627412
4732,4306205,394504862,50832700,86031674,149565773,60059820
4733,4306304,142913115,48284665,9116237,49918200,27157225
4734,4306320,96426946,48640372,4096335,20630553,20054321
4735,4306353,43125513,12155220,1119484,10356496,18278026
4736,4306379,144126650,81118457,7017450,27705405,23010842
4737,4306403,2089234452,10805480,812897497,769946926,173142115
4738,4306429,115139069,66900651,6029029,19313406,17084006
4739,4306452,108556044,33792706,7220915,38941411,22047179
4740,4306502,292675306,110605927,9749633,81147203,79527259
4741,4306551,58980638,8154640,3645073,23900080,18898199
4742,4306601,1345518428,396306108,105656472,536972455,218371472
4743,4306700,76373927,16806266,15203122,21195123,18677846
4744,4306734,189360674,80053303,7250928,62893492,28339748
4745,4306759,54932711,14623890,7711418,14877191,14212437
4746,4306767,2179267630,67475826,171749182,839344782,226917335
4747,4306809,951619080,31672252,241873879,437637308,107250231
4748,4306908,604809219,217542604,30272113,183235002,145028335
4749,4306924,54558696,23458382,2608037,12486025,13698622
4750,4306932,420708854,121145583,15320342,196563570,52081502
4751,4306957,222559220,24710282,145231390,23992880,21545601
4752,4306973,123425692,48213743,9475238,34399537,22558664
4753,4307005,5303198499,82419853,1386100164,2566310531,545357721
4754,4307054,145623093,55140909,13405838,43624890,24444498
4755,4307104,140018249,52372088,5062431,36538934,41806065
4756,4307203,109455161,29880293,7546886,34371474,29274413
4757,4307302,229065917,86193442,14042844,78212609,36435176
4758,4307401,212061792,106709906,7547833,61547046,24961851
4759,4307450,82389521,37690886,3607764,16750979,20888415
4760,4307500,718624997,183583060,68836274,317155920,82142474
4761,4307559,284537386,31585928,64615268,112821405,37895019
4762,4307609,1543388345,3361969,457097507,652924870,259313832
4763,4307708,3436739013,1395373,718191707,1723368579,496957888
4764,4307807,1643503974,82206439,478114493,712703265,181284351
4765,4307815,133777567,59563636,4390357,35552756,26319544
4766,4307831,210951120,102514825,15948454,56914907,22794442
4767,4307864,88334079,34082909,8157688,19452894,20362212
4768,4307906,3562093476,126650618,1024371071,1390597073,379819542
4769,4308003,218337017,16588712,26052935,116344897,37057188
4770,4308052,61133613,24765664,3876866,13901906,16150479
4771,4308078,106462039,21209770,18790562,31086378,27984549
4772,4308102,464540280,19251619,83343974,237521625,72314263
4773,4308201,1854236979,95228960,677089348,599954764,164969511
4774,4308250,61448172,29533584,3293605,12282642,14195250
4775,4308300,222479179,45844572,12052037,102988492,52001246
4776,4308409,200434380,61815207,23030174,62121223,40693345
4777,4308433,46151274,14744895,3838952,9835114,15954743
4778,4308458,314257988,143237249,10769894,106642470,33956700
4779,4308508,1232871286,74615741,197812363,674121176,164172299
4780,4308607,2383541240,44567831,919951537,822697475,191154341
4781,4308656,133679195,73050309,4146328,27897011,23468021
4782,4308706,235797305,52405462,54167211,75824227,31852875
4783,4308805,221361967,117804681,9968450,45094538,42253594
4784,4308854,111711098,48653922,3423900,36365311,14449700
4785,4308904,637794072,88305741,96500036,315388571,88707480
4786,4309001,806585211,250653139,93096531,299655803,101346086
4787,4309050,266839182,17043764,108076961,70179126,49498620
4788,4309100,2257904456,16738703,274289529,1458655515,268463435
4789,4309126,57142644,27447916,2760133,9206864,16406759
4790,4309159,87530354,43659823,2855142,12623292,26896670
4791,4309209,12396458365,13569483,4533091418,4291392804,1395014054
4792,4309258,72220624,35160687,2403149,19051248,12167295
4793,4309308,6438870931,29410310,1099546290,2648396569,547707020
4794,4309407,949265812,45707575,281473409,395208957,138726383
4795,4309506,288659614,72114645,36291721,111920148,44577659
4796,4309555,188532060,23565214,39269905,72222955,30864624
4797,4309571,55510235,20252075,1873162,11492527,20318014
4798,4309605,1741205486,73810566,729891853,458110743,127184410
4799,4309654,196088844,49740386,46835419,40076877,39846943
4800,4309704,164722084,56161623,9275690,57831670,29490389
4801,4309753,93934482,36089069,7760819,19363985,26736182
4802,4309803,234068638,95720756,17418389,74085394,30888684
4803,4309902,278649602,92454255,12449811,101243745,42599776
4804,4309951,138430025,69026885,4365389,32013319,27366057
4805,4310009,1128536556,200261945,205870651,475185757,115105326
4806,4310108,1947198004,3942858,914143869,589263481,187700324
4807,4310207,3777974600,192521664,561543501,2087416683,550628505
4808,4310306,111995961,31526377,11222186,37610002,24065275
4809,4310330,508391529,1793544,42193782,277970121,153869205
4810,4310363,263562603,21952024,131451782,47122001,22192107
4811,4310405,280820505,92551799,28495526,89094477,38840076
4812,4310413,68317385,30218542,2662350,15665515,16682399
4813,4310439,222989330,97926244,18167705,58112744,38722047
4814,4310462,106833781,51488431,8163505,26492036,16161362
4815,4310504,206561079,45701754,15539398,90230168,36843134
4816,4310538,121755629,12531840,15965397,52395779,32807276
4817,4310553,100576327,52850017,2993565,18447989,23715179
4818,4310579,59161491,32856345,2760541,7732221,14946342
4819,4310603,1400822712,331493683,224662395,485440288,230298222
4820,4310652,76101084,39164721,3612079,13353914,18359251
4821,4310702,66105574,24801069,2947612,14217047,21967899
4822,4310751,52709193,18591211,2101439,16276281,14434983
4823,4310801,990156184,7759496,220984745,479523831,133037259
4824,4310850,99686113,35101702,4502828,31888699,23873467
4825,4310876,116542105,73102869,3861872,17574290,19884047
4826,4310900,146256889,58013618,12192471,43277365,24540386
4827,4311007,704574586,171580617,35365241,316881711,137823133
4828,4311106,265130078,63788516,18348693,109690605,59446253
4829,4311122,69997130,20072434,5271388,19714361,22202393
4830,4311130,200188121,138453119,6538964,26988985,25192186
4831,4311155,503406732,275604866,15531979,131705314,57154242
4832,4311205,1231774873,315843671,43400347,597552495,114167822
4833,4311239,57274384,26360050,2179945,8799242,18483380
4834,4311254,113718095,51489054,3847306,18846332,36782764
4835,4311270,91358701,44145490,2954823,23437288,15735146
4836,4311304,1145823693,205003503,242432634,459733621,136969911
4837,4311403,4672562594,15715720,1016148656,2503093649,440559743
4838,4311429,55431829,23391340,3419044,8817822,18367344
4839,4311502,249161143,118692524,8228717,61652862,51981057
4840,4311601,141939384,49439899,6173495,47975489,29621561
4841,4311627,314663342,4639249,193182433,56404383,34929073
4842,4311643,54922688,29377271,3744226,8232140,12341225
4843,4311700,182901661,54485159,10743495,70372732,34410827
4844,4311718,284109007,168707000,19770466,50139209,33847167
4845,4311734,59107783,24152131,3656348,9737336,20095171
4846,4311759,268162133,134202336,12014656,66521228,44109572
4847,4311775,139248148,27144809,21000595,46512443,37205242
4848,4311791,76739266,23657897,12985553,16225041,20807277
4849,4311809,2221530651,182636584,715911383,820386017,241875603
4850,4311908,133230766,34530603,13662308,51182887,26835807
4851,4311981,80815461,34019342,2512148,16523644,24702679
4852,4312005,54807176,20196860,3494097,12121530,16541966
4853,4312054,97710505,27898085,7658703,33288619,22995301
4854,4312104,116014189,30306310,9779325,38681004,29795390
4855,4312138,94006550,40155340,3130974,25392317,19643781
4856,4312153,170671776,19827299,64659220,41947984,29882614
4857,4312179,55296779,28702829,2005047,9742213,13452644
4858,4312203,110336560,35089103,9769140,35216515,25532599
4859,4312252,198387446,43541264,10279994,68308757,42607678
4860,4312302,133820242,33881704,24111282,37657779,26661769
4861,4312351,59452076,24965032,4522556,11567784,12206233
4862,4312377,71696861,30008421,2502046,13918633,23197990
4863,4312385,74271533,22801827,13541009,14738014,18227422
4864,4312401,3926465407,57303866,1288726479,1518613090,380009934
4865,4312427,100501553,32404461,3198455,35721393,20857055
4866,4312443,57859903,21379247,2267868,12628136,19598161
4867,4312450,98355913,14223954,10400406,28914716,36629786
4868,4312476,210314510,28824810,66791711,59434397,36767289
4869,4312500,407506402,165789340,26261610,122877396,73877789
4870,4312609,262853800,17626636,115808423,79927688,28775345
4871,4312617,420324539,278444742,21979719,76019918,26854539
4872,4312625,51695947,23587595,1966131,10012615,14681215
4873,4312658,1366462136,103883475,444550377,524531385,107781495
4874,4312674,88316753,41982952,2544223,23902138,14100434
4875,4312708,399575131,73595073,27484457,191369881,67358298
4876,4312757,171529773,40471129,9271767,66329130,23138416
4877,4312807,244027737,32317674,83912304,68639674,28706743
4878,4312906,598223160,97935647,271872133,135189946,55061475
4879,4312955,100648738,29498392,18250522,27487992,15010687
4880,4313003,119945442,43368516,12719382,32805003,24386054
4881,4313011,165542044,48285934,44842809,31632654,20644525
4882,4313037,130233455,19500393,33119105,38043862,31376348
4883,4313060,686481366,4070866,336655649,174753490,112297231
4884,4313086,71255182,19471862,8052336,21043744,16878538
4885,4313102,301496483,53301219,82995725,105354425,38899935
4886,4313201,855127068,38003672,178695251,412282784,118680631
4887,4313300,1304095581,46424142,376813505,556797610,157372850
4888,4313334,144852694,68010341,11756795,37129495,17858571
4889,4313359,179724289,29742240,79242369,32985048,25654087
4890,4313375,1815678093,21477883,435441650,739056113,179472926
4891,4313391,94434714,41255944,4410975,19714521,25549736
4892,4313409,9769394054,17481458,2015853427,5317975067,1217919400
4893,4313425,133442003,64822421,4785263,33239261,23457240
4894,4313441,52360615,21971410,1513157,10784038,16439203
4895,4313466,58657904,26107772,2290504,13635758,14409497
4896,4313490,98508868,30640179,7545840,27852577,26409532
4897,4313508,1693872590,33828985,269100166,968112330,293035912
4898,4313607,123315913,47623556,6771623,37805170,24069568
4899,4313656,471590814,73167074,138902138,157123683,70749386
4900,4313706,1488542884,477681347,85055013,619301959,185643320
4901,4313805,210406409,46848564,41330586,72405525,39457905
4902,4313904,2236145648,125516299,817611022,803236256,244509502
4903,4313953,391315982,113420009,73596396,117954472,55579934
4904,4314001,315249244,43351538,76994538,110197868,41874867
4905,4314027,169460771,62063806,6632534,52173973,40842403
4906,4314035,100308693,21318668,6633866,35736462,27845288
4907,4314050,1350777150,4163781,434733605,513261123,289588910
4908,4314068,110847453,51199937,4093183,19784295,32034444
4909,4314076,182566027,63482749,20554360,45120071,38676447
4910,4314100,9829386244,173551316,1081668828,6314734842,1020945099
4911,4314134,102861091,32262098,25487551,18915334,17944946
4912,4314159,189791614,56812611,32279223,45988007,43246747
4913,4314175,167556488,117736223,5929532,19854443,21318800
4914,4314209,164407944,52224547,8545544,56482087,39888612
4915,4314308,242019766,118404259,8870489,73655485,29418010
4916,4314407,9445912816,215363392,1029669232,5560307445,1743402260
4917,4314423,326941633,8652545,170420762,74372099,35444850
4918,4314456,85320947,31724129,12961914,16524607,18446816
4919,4314464,220385090,36314107,134744495,15781756,21375596
4920,4314472,760522503,69627803,593991310,53974768,31723344
4921,4314498,98658208,41545842,5858099,19303983,29022123
4922,4314506,305698564,56144089,60024820,101782889,68920615
4923,4314548,57446571,19233936,5217262,11615339,16652225
4924,4314555,65373849,29230121,1843464,14035925,18345819
4925,4314605,482343064,203534524,24376247,127918687,109403361
4926,4314704,211750220,33227993,29058309,83895854,52198584
4927,4314753,94505829,18251292,28117777,23055376,15954991
4928,4314779,261272913,128342963,11438060,79146303,27905558
4929,4314787,59528076,27657584,2994650,11904096,13349500
4930,4314803,1265142535,36064461,399937552,468619020,192137806
4931,4314902,82431477591,27181940,6234533571,57616369176,7538417709
4932,4315008,107581857,36654007,3598840,36001536,27593764
4933,4315057,64929059,26008151,1945482,16793978,17422025
4934,4315073,34473146,11887179,1019692,6907159,13717923
4935,4315107,184241856,22655915,8460491,84142014,56060743
4936,4315131,47429203,17705633,1444550,13689833,13006333
4937,4315149,165355872,10101332,83249701,35476096,19327933
4938,4315156,130850437,46203488,7821749,38506284,33565264
4939,4315172,60884412,29084341,4154568,11596907,13594472
4940,4315206,100933695,35715388,10292866,25678509,24487124
4941,4315305,480145428,96403688,23385633,219767860,107192047
4942,4315313,114378488,64875527,5450039,23925394,15998135
4943,4315321,168912182,93196386,5131271,39100772,22389416
4944,4315354,157132758,68066291,6361705,46177331,28180794
4945,4315404,177793761,58731437,5871611,48390792,56418738
4946,4315453,53599753,23848594,2886303,11087788,14120691
4947,4315503,456594506,128780732,46398967,164913110,86819611
